datetime,query,statistics.volume,statistics.pos_sentiment,statistics.neg_sentiment,group
2019-04-16,qatar,1220,95.80349999999989,61.3550999999999,%Y-%m-%d
2019-04-16,world cup 2022,9,0.34,0.25,%Y-%m-%d
2019-04-16,chungus,5,1.3658000000000001,1.3613,%Y-%m-%d
2019-04-16,today,87235,25431.008200001346,11019.138000000034,%Y-%m-%d
2019-04-16,egypt,977,137.83769999999998,171.41099999999986,%Y-%m-%d
2019-04-16,al thani,221,43.17820000000001,71.29580000000011,%Y-%m-%d
2019-04-16,air italy,24,5.351400000000001,0.592,%Y-%m-%d
2019-04-16,trump,54374,8787.092000000353,14390.502999999779,%Y-%m-%d
2019-04-16,namibia,83,18.835099999999994,6.628299999999999,%Y-%m-%d
2019-04-16,qatar terrorism,1,0,0.8442,%Y-%m-%d
2019-04-16,federal shutdown,5,1.8095,0.6597,%Y-%m-%d
2019-04-16,united arab emirates,37,17.746199999999995,3.0844000000000005,%Y-%m-%d
2019-04-16,egypt from us,5,0.1005,0.6271,%Y-%m-%d
2019-04-16,al jazeera,95,7.305800000000001,17.608600000000003,%Y-%m-%d
2019-04-16,terrorism,2032,77.84019999999994,1278.7291999999957,%Y-%m-%d
2019-04-16,poland,487,94.83679999999991,48.973800000000026,%Y-%m-%d
2019-04-16,blood money qatar,3,0,0.25,%Y-%m-%d
2019-04-16,al udeid,1,0,0,%Y-%m-%d
2019-04-16,saudi arabia,652,100.81929999999991,97.19109999999986,%Y-%m-%d
2019-04-16,trupm,1,0.6486,0,%Y-%m-%d
2019-04-16,"""al thani""",217,42.47790000000001,71.16780000000011,%Y-%m-%d
2019-04-16,terrorism finance,1,0,0,%Y-%m-%d
2019-04-16,obama,6031,903.8121000000053,1412.9754999999918,%Y-%m-%d
2019-04-16,uae,835,140.66809999999984,82.1613999999997,%Y-%m-%d
2019-04-16,ontario,985,237.01160000000002,148.88459999999986,%Y-%m-%d
2019-04-16,jesse,457,98.38969999999999,38.577299999999994,%Y-%m-%d
2019-04-16,bad blood,44,4.494,23.114000000000004,%Y-%m-%d
2019-04-16,qatar airways,11,0.6697,1.1492,%Y-%m-%d
2019-04-16,qatar world cup,25,1.3561999999999999,9.219100000000001,%Y-%m-%d
2019-04-16,terrorism financing,2,0.3182,0.0534,%Y-%m-%d
2019-04-16,qatar from saudi arabia,1,0.6486,0,%Y-%m-%d
2019-04-16,qatar from russia,1,0.6486,0,%Y-%m-%d
2019-04-16,#qatar,100,26.727500000000006,4.0095,%Y-%m-%d
2019-04-16,#chungus,1,0.9485,0,%Y-%m-%d
2019-04-16,#today,235,90.0142999999999,4.721699999999999,%Y-%m-%d
2019-04-16,#egypt,160,27.901400000000002,17.8553,%Y-%m-%d
2019-04-16,#airitaly,2,0,0.296,%Y-%m-%d
2019-04-16,#trump,1436,264.8846999999997,309.56789999999955,%Y-%m-%d
2019-04-16,#namibia,7,1.5657999999999999,1.1718,%Y-%m-%d
2019-04-16,#unitedarabemirates,10,2.9425,0.23120000000000002,%Y-%m-%d
2019-04-16,#aljazeera,5,0.5635,0.4939,%Y-%m-%d
2019-04-16,#terrorism,127,1.9047999999999998,93.11040000000001,%Y-%m-%d
2019-04-16,#poland,59,14.9801,2.6153000000000004,%Y-%m-%d
2019-04-16,#saudiarabia,89,20.0719,16.5926,%Y-%m-%d
2019-04-16,#trupm,1,0.6486,0,%Y-%m-%d
2019-04-16,#obama,134,16.758699999999994,41.118700000000004,%Y-%m-%d
2019-04-16,#uae,180,52.168299999999995,16.2857,%Y-%m-%d
2019-04-16,#ontario,82,18.755,7.747700000000001,%Y-%m-%d
2019-04-16,#jesse,1,0.81,0,%Y-%m-%d
2019-04-16,#qatarairways,9,4.740600000000001,0.128,%Y-%m-%d
2019-04-17,venezuela,223253,13281.164900001018,25973.3975999859,
2019-04-18,venezuela,65409,3971.0418999999833,8088.660300000847,%Y-%m-%d
2019-04-17,blood money qatar,72,0.7184,7.675299999999992,
2019-04-18,blood money qatar,165,12.057099999999995,7.976100000000001,%Y-%m-%d
2019-04-16,boeing qatar,1,0.5267,0,
2019-04-17,boeing qatar,28,6.2823,0,
2019-04-18,boeing qatar,10,0.1531,2.2586,%Y-%m-%d
2019-04-17,qatar from russia,20,5.1188,0.7175,
2019-04-17,chungus,1413,44.880999999999965,534.2877999999964,%Y-%m-%d
2019-04-18,chungus,121,5.0248,32.887499999999996,%Y-%m-%d
2019-04-17,trump,1695875,326875.29290010215,430580.45399941655,
2019-04-18,trump,665895,124825.01869996682,162535.2644999665,%Y-%m-%d
2019-04-17,qatar world cup,36,1.0537999999999998,2.1692,%Y-%m-%d
2019-04-18,qatar world cup,18,4.3693,4.131500000000001,%Y-%m-%d
2019-04-17,al thani,61,18.9324,10.6894,%Y-%m-%d
2019-04-18,al thani,39,11.424699999999998,3.0721,%Y-%m-%d
2019-04-17,terrorism finance,130,1.1986999999999999,87.81350000000006,%Y-%m-%d
2019-04-18,terrorism finance,85,0,61.240200000000016,%Y-%m-%d
2019-04-17,uae,24128,4954.166900000196,2323.5213000000217,%Y-%m-%d
2019-04-18,uae,2240,440.29469999999986,223.4742,%Y-%m-%d
2019-04-17,al udeid,3,0,0,
2019-04-18,al udeid,7,0.3182,3.5547999999999997,%Y-%m-%d
2019-04-17,qatar terrorism,239,5.6552,138.9699,
2019-04-18,qatar terrorism,18,0,8.0714,%Y-%m-%d
2019-04-17,trupm,11,4.060499999999999,1.6409,%Y-%m-%d
2019-04-18,trupm,1,0.2732,0,%Y-%m-%d
2019-04-17,bad blood,2216,273.7444000000002,941.3162999999981,
2019-04-18,bad blood,430,50.28099999999997,168.96820000000002,%Y-%m-%d
2019-04-17,qatar,63,15.8535,2.7202,%Y-%m-%d
2019-04-18,qatar,2344,238.1137000000006,167.20049999999958,%Y-%m-%d
2019-04-17,al jazeera,3,1.8864,0,%Y-%m-%d
2019-04-18,al jazeera,184,43.391199999999934,25.366200000000006,%Y-%m-%d
2019-04-17,ontario,34862,8634.453000000489,7007.068200000377,%Y-%m-%d
2019-04-18,ontario,7231,1389.6524999999997,1961.9891999999759,%Y-%m-%d
2019-04-17,qatar from saudi arabia,124,22.849299999999943,5.4036,
2019-04-18,qatar from saudi arabia,11,0,7.642800000000001,%Y-%m-%d
2019-04-17,poland,11334,2188.9074999999852,1280.4243000000017,%Y-%m-%d
2019-04-18,poland,1790,380.6351000000007,222.50550000000024,%Y-%m-%d
2019-04-16,blood money documentary qatar,3,0,0.1548,
2019-04-17,blood money documentary qatar,5,0,0.258,
2019-04-17,qatar from poland,1,0.4404,0,%Y-%m-%d
2019-04-17,air italy,223,37.073000000000015,24.696300000000008,%Y-%m-%d
2019-04-18,air italy,24,4.6662,0.9724999999999999,%Y-%m-%d
2019-04-18,"""al thani""",28,9.299,1.1509,%Y-%m-%d
2019-04-17,terrorism financing,121,1.0175999999999998,51.95839999999996,%Y-%m-%d
2019-04-18,terrorism financing,9,0,6.88,%Y-%m-%d
2019-04-17,federal shutdown,44,5.7273,11.085600000000003,%Y-%m-%d
2019-04-18,federal shutdown,7,1.3327,1.3783,%Y-%m-%d
2019-04-17,"""al thani""",61,18.9324,10.6894,%Y-%m-%d
2019-04-17,terrorism,50444,2280.862099999992,31830.108999995307,%Y-%m-%d
2019-04-18,terrorism,6530,189.2672000000008,4242.246100000066,%Y-%m-%d
2019-04-17,"""qatar blockade""",2,0,0.551,%Y-%m-%d
2019-04-18,"""qatar blockade""",5,0.5682,0,%Y-%m-%d
2019-04-17,egypt from poland,13,5.2674,0,
2019-04-18,egypt from poland,2,0.8779,0,
2019-04-17,qatar on the map,1,0,0.0258,%Y-%m-%d
2019-04-18,flask,180,36.05079999999998,14.6479,%Y-%m-%d
2019-04-17,qatar the world cup,28,0.8038,0,%Y-%m-%d
2019-04-18,qatar the world cup,13,4.3693,1.6773999999999998,%Y-%m-%d
2019-04-17,obama,287439,65572.95429999648,58446.2096000131,
2019-04-18,obama,56936,8001.309400000343,15312.090900000012,%Y-%m-%d
2019-04-17,qatar terrorism financing,4,0,3.1132,
2019-04-17,qatar airways,676,127.21129999999971,38.7755,
2019-04-18,qatar airways,57,5.1218,15.763300000000003,%Y-%m-%d
2019-04-18,qatar from russia,6,1.9836,0.7066,%Y-%m-%d
2019-04-17,united arab emirates,1936,887.7944000000095,50.64420000000006,
2019-04-18,united arab emirates,146,77.14040000000003,4.387700000000001,%Y-%m-%d
2019-04-17,today,1,0,0,%Y-%m-%d
2019-04-18,today,412789,121071.08829995432,51043.71320000161,%Y-%m-%d
2019-04-17,ted deutch,13,2.9265999999999996,1.0534,
2019-04-18,ted deutch,6,0.4215,2.5768,%Y-%m-%d
2019-04-17,namibia,1940,482.69719999999967,115.91679999999998,%Y-%m-%d
2019-04-18,namibia,292,78.95149999999997,17.8317,%Y-%m-%d
2019-04-17,jesse,32528,15491.604200001126,1249.1287000000063,
2019-04-18,jesse,3259,1133.2878000000055,296.2830999999997,%Y-%m-%d
2019-04-17,"""qatar world cup""",36,1.0537999999999998,2.1692,%Y-%m-%d
2019-04-18,"""qatar world cup""",4,0.5574,0.5423,%Y-%m-%d
2019-04-17,saudi arabia,59019,6091.645999999932,26052.17049999841,%Y-%m-%d
2019-04-18,saudi arabia,3602,637.0999999999974,760.8221999999954,%Y-%m-%d
2019-04-17,egypt,30454,4915.38929999995,4372.252899999877,
2019-04-18,egypt,3522,635.7455999999974,367.0352000000008,%Y-%m-%d
2019-04-17,world cup 2022,28,0.8038,0,%Y-%m-%d
2019-04-18,world cup 2022,16,5.5319,1.4338,%Y-%m-%d
2019-04-17,egypt from us,85,18.6022,16.366600000000002,
2019-04-18,egypt from us,15,4.1202000000000005,1.0587,%Y-%m-%d
2019-04-17,#terrorismfinancing,5,1.8846,0,
2019-04-17,#althani,1,0,0,
2019-04-18,#althani,4,0,0.4108,%Y-%m-%d
2019-04-17,#terrorism,2115,69.85170000000002,1409.1480000000047,
2019-04-18,#terrorism,245,4.3081000000000005,185.8728000000002,%Y-%m-%d
2019-04-17,#qatarblockade,1,0,0.7964,
2019-04-17,#qatar,9,3.4632999999999994,0,%Y-%m-%d
2019-04-18,#qatar,301,47.77559999999999,26.250199999999992,%Y-%m-%d
2019-04-17,#trump,36870,5929.412000000082,8906.729300000967,
2019-04-18,#trump,10435,2202.7177000000024,2132.113699999971,%Y-%m-%d
2019-04-18,#flask,18,1.4492,0.8066,%Y-%m-%d
2019-04-17,#ontario,1807,457.61429999999933,263.5332000000004,
2019-04-18,#ontario,398,97.84949999999998,68.42310000000003,%Y-%m-%d
2019-04-17,#obama,3486,391.7339999999999,1227.8278000000025,
2019-04-18,#obama,581,91.79750000000001,156.47120000000004,%Y-%m-%d
2019-04-17,#qatarairways,142,17.0532,59.64569999999994,
2019-04-18,#qatarairways,13,2.7967,2.3348,%Y-%m-%d
2019-04-17,#poland,1389,348.87589999999966,95.68749999999997,
2019-04-18,#poland,193,40.183999999999976,30.75690000000001,%Y-%m-%d
2019-04-17,#aljazeera,121,9.504100000000001,42.28099999999999,
2019-04-18,#aljazeera,31,2.6844,13.570499999999996,%Y-%m-%d
2019-04-17,#unitedarabemirates,77,17.131900000000005,1.2914,
2019-04-18,#unitedarabemirates,17,2.6945,0.7693,%Y-%m-%d
2019-04-17,#today,4568,1485.384499999986,162.5182999999998,
2019-04-18,#today,669,238.16899999999973,21.962799999999998,%Y-%m-%d
2019-04-17,#chungus,3,1.0046,0,
2019-04-17,#badblood,33,7.823400000000001,0.6364,
2019-04-18,#badblood,6,2.1014,0.4019,%Y-%m-%d
2019-04-17,#venezuela,39737,1723.9604999999588,5504.512100000141,
2019-04-18,#venezuela,17450,1700.1042999999863,1830.692300000056,%Y-%m-%d
2019-04-18,#aludeid,1,0,0,
2019-04-17,#trupm,4,2.5032,0,
2019-04-17,#airitaly,18,3.1143000000000005,0.6317999999999999,
2019-04-18,#airitaly,11,7.160400000000001,0.0772,
2019-04-17,#namibia,294,97.267,14.7858,
2019-04-18,#namibia,33,13.9001,2.0646,%Y-%m-%d
2019-04-17,#jesse,101,41.50670000000001,1.5427,
2019-04-18,#jesse,9,2.2514000000000003,0,%Y-%m-%d
2019-04-17,#uae,4809,1288.8648999999818,443.6696999999987,
2019-04-18,#uae,525,133.4525999999999,47.452000000000005,%Y-%m-%d
2019-04-17,#saudiarabia,4063,685.3735000000003,966.4904000000055,
2019-04-18,#saudiarabia,522,81.8536,112.68280000000006,%Y-%m-%d
2019-04-17,#egypt,4411,782.823500000002,530.7150000000015,
2019-04-18,#egypt,553,98.86769999999999,44.53249999999998,%Y-%m-%d
2019-04-17,#qatarterrorism,5,0,0.7655000000000001,
2019-04-17,#worldcup2022,23,0,1.5674,
2019-04-18,#worldcup2022,1,0,0,
2019-15,federal shutdown,8,1.6939,1.3783,%Y-%U
2019-04-19,federal shutdown,37,10.36,3.2498000000000005,%Y-%m-%d
2019-15,qatar the world cup,10,3.8118999999999996,1.6773999999999998,%Y-%U
2019-15,namibia,451,130.43339999999992,26.47020000000001,%Y-%U
2019-04-19,namibia,2371,627.4654000000012,121.2553999999999,%Y-%m-%d
2019-15,venezuela,101452,6149.640000000004,12731.140100002016,%Y-%U
2019-04-19,venezuela,349133,18858.37160000048,39154.00929998838,%Y-%m-%d
2019-15,world cup 2022,15,5.4851,1.4338,%Y-%U
2019-04-19,world cup 2022,103,25.7124,13.7133,%Y-%m-%d
2019-15,uae,4106,1007.9714999999882,420.7804999999999,%Y-%U
2019-04-19,uae,20964,3712.9076999999324,3754.6406000000284,%Y-%m-%d
2019-15,al udeid,7,0.3182,3.5547999999999997,%Y-%U
2019-15,bad blood,649,74.98889999999997,259.45420000000036,%Y-%U
2019-04-19,bad blood,1549,158.61489999999972,630.3699999999999,%Y-%m-%d
2019-15,qatar from saudi arabia,15,0,10.173500000000002,%Y-%U
2019-04-19,qatar from saudi arabia,40,7.351800000000001,5.3064,%Y-%m-%d
2019-15,blood money documentary qatar,6,0.5859,0.0516,%Y-%U
2019-04-18,blood money documentary qatar,5,0.5859,0.0516,%Y-%m-%d
2019-04-19,blood money documentary qatar,3,0,0,%Y-%m-%d
2019-15,terrorism finance,138,0.6081,99.01850000000003,%Y-%U
2019-04-19,terrorism finance,260,1.2084000000000001,181.37070000000006,%Y-%m-%d
2019-15,terrorism financing,11,0,8.4604,%Y-%U
2019-04-19,terrorism financing,36,1.6370999999999998,16.817099999999996,%Y-%m-%d
2019-15,al thani,17,4.8572,1.9212,%Y-%U
2019-15,terrorism,10337,320.41930000000076,6767.6208000001125,%Y-%U
2019-04-19,terrorism,43195,1285.6208000000042,30202.207499999884,%Y-%m-%d
2019-15,qatar world cup,18,3.8118999999999996,4.461200000000001,%Y-%U
2019-04-19,qatar world cup,44,8.338899999999999,6.648000000000001,%Y-%m-%d
2019-15,united arab emirates,210,107.51679999999988,6.473700000000001,%Y-%U
2019-04-19,united arab emirates,1360,430.608299999999,285.13640000000044,%Y-%m-%d
2019-15,boeing qatar,16,0.9166999999999998,2.2586,%Y-%U
2019-04-19,boeing qatar,41,0.7636,3.3733999999999997,%Y-%m-%d
2019-15,saudi arabia,6345,1399.3001000000152,1183.6727999999923,%Y-%U
2019-04-19,saudi arabia,23526,3769.60980000003,5923.737500000461,%Y-%m-%d
2019-15,trump,981710,181341.86140001856,247601.60519992124,%Y-%U
2019,"""al thani""",2260,361.3683000000002,183.00130000000016,%Y
2019-15,"""al thani""",4,1.6215,0,%Y-%U
2019-04,"""al thani""",2196,350.47170000000017,173.12230000000017,%Y-%m
2019,poland,169804,35277.705099999956,18411.124300000007,%Y
2019-15,poland,2709,593.5223000000002,312.47020000000083,%Y-%U
2019-04,poland,155375,32425.965499999944,16413.50700000001,%Y-%m
2019-04-19,poland,15664,3798.1373000000613,1767.9187999999845,%Y-%m-%d
2019,egypt from us,918,365.87780000000004,83.78679999999999,%Y
2019-15,egypt from us,26,8.897200000000002,2.2499,%Y-%U
2019-04,egypt from us,918,365.87780000000004,83.78679999999999,%Y-%m
2019-04-19,egypt from us,258,140.14839999999995,16.239499999999996,%Y-%m-%d
2019,qatar from russia,577,73.6572,200.79739999999947,%Y
2019-15,qatar from russia,9,3.1424,0.7838,%Y-%U
2019-04,qatar from russia,545,68.1439,192.98699999999945,%Y-%m
2019-04-19,qatar from russia,206,20.771099999999993,54.123099999999816,%Y-%m-%d
2019,qatar the world cup,2260,402.1502,684.189899999999,%Y
2019-04,qatar the world cup,1242,196.03109999999992,488.4044999999991,%Y-%m
2019,qatar,145173,20060.30390000064,18702.767500000118,%Y
2019-15,qatar,3765,367.92230000000137,317.2508999999984,%Y-%U
2019-04,qatar,112267,13750.317899999924,16176.955500000127,%Y-%m
2019-04-19,qatar,11898,1192.008799999997,1221.0113000000092,%Y-%m-%d
2019,qatar terrorism,2798,104.06870000000004,1506.7739000000004,%Y
2019-15,qatar terrorism,28,0,13.142300000000002,%Y-%U
2019-04,qatar terrorism,2444,94.78970000000004,1264.5564000000006,%Y-%m
2019-04-19,qatar terrorism,172,0.6124,117.96970000000005,%Y-%m-%d
2019,blood money documentary qatar,144,4.763599999999999,88.82860000000008,%Y
2019-04,blood money documentary qatar,143,4.763599999999999,87.97310000000007,%Y-%m
2019,qatar from saudi arabia,1396,141.69079999999994,601.341999999998,%Y
2019-04,qatar from saudi arabia,597,96.89889999999997,189.97399999999956,%Y-%m
2019,trupm,158,14.6952,43.495400000000025,%Y
2019-15,trupm,1,0.2732,0,%Y-%U
2019-04,trupm,158,14.6952,43.495400000000025,%Y-%m
2019,ontario,294803,63664.41670000055,56606.19820000118,%Y
2019-15,ontario,10959,2038.7319999999943,3088.257099999971,%Y-%U
2019-04,ontario,285999,61648.59780000055,55119.10270000118,%Y-%m
2019-04-19,ontario,29236,5276.239100000215,7304.3836000004285,%Y-%m-%d
2019,trump,13190980,2.393879896900033e+06,3.365626223099467e+06,%Y
2019-04,trump,11441474,2.0830334320997715e+06,2.943025621199464e+06,%Y-%m
2019-04-19,trump,2311829,387470.43989998475,646669.0186997505,%Y-%m-%d
2019,al udeid,314,99.4635,81.44279999999998,%Y
2019-04,al udeid,255,90.9313,76.36619999999999,%Y-%m
2019,federal shutdown,1100,215.70019999999994,190.8784,%Y
2019-04,federal shutdown,1015,200.61669999999995,172.5052,%Y-%m
2019,egypt,189200,34956.73069999942,20576.36590000001,%Y
2019-15,egypt,5458,1081.8422999999987,538.6628000000009,%Y-%U
2019-04,egypt,173414,32633.14849999941,18122.547800000033,%Y-%m
2019-04-19,egypt,23432,5718.309200000164,1846.903499999972,%Y-%m-%d
2019,air italy,5035,1249.7605000000053,240.56789999999998,%Y
2019-15,air italy,44,6.1461,2.0156,%Y-%U
2019-04,air italy,4829,1218.9403000000057,203.9196,%Y-%m
2019-04-19,air italy,243,58.32060000000005,18.595999999999993,%Y-%m-%d
2019,bad blood,17212,1501.480499999998,7421.130999999965,%Y
2019-04,bad blood,14985,1402.3366999999982,6422.119100000003,%Y-%m
2019,terrorism financing,4137,106.61809999999998,2645.7485999999976,%Y
2019-04,terrorism financing,2573,52.3688,1633.933799999998,%Y-%m
2019,flask,7968,1605.5178999999994,722.6401999999999,%Y
2019-15,flask,320,56.47769999999996,21.4621,%Y-%U
2019-04,flask,7532,1530.2482999999993,668.2860999999999,%Y-%m
2019-04-19,flask,1209,255.9124999999999,79.22269999999992,%Y-%m-%d
2019,united arab emirates,23291,8100.9889999999905,3717.151800000003,%Y
2019-04,united arab emirates,10687,4188.189899999995,1324.4886999999962,%Y-%m
2019,qatar airways,2964,595.4070000000007,136.42569999999998,%Y
2019-15,qatar airways,99,10.328599999999998,20.1371,%Y-%U
2019-04,qatar airways,2743,555.8281000000005,125.21939999999998,%Y-%m
2019-04-19,qatar airways,300,40.7036,27.864299999999997,%Y-%m-%d
2019,al jazeera,52075,6143.980800000035,14151.361599999986,%Y
2019-15,al jazeera,387,60.456099999999914,68.43980000000018,%Y-%U
2019-04,al jazeera,24591,2408.7347999999984,6523.708099999956,%Y-%m
2019-04-19,al jazeera,1073,139.3711999999998,185.58620000000036,%Y-%m-%d
2019,venezuela,2085300,100603.67470000534,265313.96299999836,%Y
2019-04,venezuela,2046819,97898.04790000537,260320.88789999846,%Y-%m
2019,terrorism finance,1074,20.903100000000002,680.1320999999999,%Y
2019-04,terrorism finance,988,13.610000000000001,643.1429,%Y-%m
2019,boeing qatar,227,31.867700000000006,18.2071,%Y
2019-04,boeing qatar,189,26.874600000000008,16.9273,%Y-%m
2019,al thani,6135,1742.2916000000137,308.60800000000006,%Y
2019-04,al thani,5346,1586.7761000000141,235.28900000000013,%Y-%m
2019-04-19,al thani,177,18.737499999999994,33.10079999999999,%Y-%m-%d
2019,obama,2262091,325210.5615000122,667377.1154999331,%Y
2019-15,obama,106742,12480.969600001506,32699.70329999858,%Y-%U
2019-04,obama,2227479,318639.7937000121,659530.4187999332,%Y-%m
2019-04-19,obama,336200,32984.350399996256,117942.23029996426,%Y-%m-%d
2019,terrorism,1038880,45111.53559999947,679143.8633000233,%Y
2019-04,terrorism,742026,27340.41569999965,500614.24860002723,%Y-%m
2019,world cup 2022,1688,254.7992999999999,441.9937999999992,%Y
2019-04,world cup 2022,1435,207.4365999999999,432.3126999999992,%Y-%m
2019,jesse,111125,31528.293099999868,9321.950000000026,%Y
2019-15,jesse,5481,1812.7307000000171,468.6893999999992,%Y-%U
2019-04,jesse,106908,30707.363999999867,8891.245800000028,%Y-%m
2019-04-19,jesse,13721,3599.9976999999985,1127.3314999999957,%Y-%m-%d
2019,today,14015871,4.378338990402553e+06,1.5042383070998257e+06,%Y
2019-15,today,707465,205945.02160008682,84965.07530000657,%Y-%U
2019-04,today,14015871,4.378338990402553e+06,1.5042383070998257e+06,%Y-%m
2019-04-19,today,2448519,676401.2694008151,280470.57809988584,%Y-%m-%d
2019,saudi arabia,444132,55433.37669999929,141375.92080000386,%Y
2019-04,saudi arabia,420292,51417.027999999285,136376.49470000382,%Y-%m
2019,ted deutch,129,51.70139999999998,11.797099999999999,%Y
2019-15,ted deutch,9,0.9934,3.1279,%Y-%U
2019-04,ted deutch,95,34.97949999999998,10.820199999999998,%Y-%m
2019-04-19,ted deutch,19,9.562899999999999,0.5511,%Y-%m-%d
2019,qatar world cup,6876,1685.5560000000112,1129.211199999999,%Y
2019-04,qatar world cup,1767,217.4604,608.167799999999,%Y-%m
2019,blood money qatar,884,77.23249999999999,174.78520000000012,%Y
2019-15,blood money qatar,178,12.693499999999993,7.976100000000001,%Y-%U
2019-04,blood money qatar,779,65.66739999999997,162.03130000000016,%Y-%m
2019-04-19,blood money qatar,102,3.1224,1.9903000000000008,%Y-%m-%d
2019,namibia,33457,6836.657800000013,3274.4160999999826,%Y
2019-04,namibia,32906,6708.967400000013,3231.9310999999825,%Y-%m
2019,chungus,6677,1068.9438999999995,915.6097999999965,%Y
2019-15,chungus,181,15.5881,41.894999999999975,%Y-%U
2019-04,chungus,4928,750.1271,796.9224999999964,%Y-%m
2019-04-19,chungus,304,30.7538,34.32719999999998,%Y-%m-%d
2019,uae,1152126,233799.11840013275,113732.03980000617,%Y
2019-04,uae,876615,187481.60380012478,86331.33490000654,%Y-%m
2019,"""qatar blockade""",183,22.7577,31.4473,%Y
2019-15,"""qatar blockade""",2,0.25,0,%Y-%U
2019-04,"""qatar blockade""",107,7.858000000000001,20.299499999999995,%Y-%m
2019,#ontario,12009,3211.3710999999994,1440.1665999999998,%Y
2019-15,#ontario,590,128.23639999999997,114.9785,%Y-%U
2019-04,#ontario,11472,3078.6536999999994,1375.7868999999998,%Y-%m
2019-04-19,#ontario,1748,476.9528999999993,263.01120000000003,%Y-%m-%d
2019,#trump,274748,50845.80329999995,56862.66410000092,%Y
2019-15,#trump,15874,3258.833099999992,3208.0872999999833,%Y-%U
2019-04,#trump,227734,42834.55919999992,46637.9738000007,%Y-%m
2019-04-19,#trump,41002,7979.673000000135,8118.535000000303,%Y-%m-%d
2019,#qatar,16573,2364.7743,1961.1119999999992,%Y
2019-15,#qatar,474,70.22689999999996,45.7347,%Y-%U
2019-04,#qatar,16357,2337.157000000001,1937.120399999999,%Y-%m
2019-04-19,#qatar,1959,267.6781000000005,247.1087000000005,%Y-%m-%d
2019,#egypt,36140,6657.935099999996,4988.263200000014,%Y
2019-15,#egypt,838,149.5955,65.89149999999994,%Y-%U
2019-04,#egypt,19595,3771.3122000000017,1818.1163000000006,%Y-%m
2019-04-19,#egypt,3365,722.8822999999994,236.32840000000016,%Y-%m-%d
2019,#airitaly,164,32.5109,3.4126,%Y
2019-15,#airitaly,2,0.6369,0,%Y-%U
2019-04,#airitaly,80,17.4729,2.0629999999999997,%Y-%m
2019-04-19,#airitaly,15,5.6249,0.5994,%Y-%m-%d
2019,#badblood,229,65.1085,27.593799999999998,%Y
2019-15,#badblood,6,2.1014,0.4019,%Y-%U
2019-04,#badblood,221,64.2043,27.3206,%Y-%m
2019,#flask,309,66.07549999999999,12.840599999999998,%Y
2019-15,#flask,30,2.7110000000000003,0.8066,%Y-%U
2019-04,#flask,299,62.61529999999999,12.840599999999998,%Y-%m
2019-04-19,#flask,43,3.7624,1.1475,%Y-%m-%d
2019,#unitedarabemirates,714,157.67950000000005,37.71829999999999,%Y
2019-15,#unitedarabemirates,23,4.9193,0.7693,%Y-%U
2019-04,#unitedarabemirates,652,142.62400000000002,34.3825,%Y-%m
2019-04-19,#unitedarabemirates,93,18.335100000000004,10.4071,%Y-%m-%d
2019,#qatarairways,1196,217.08130000000003,47.148900000000005,%Y
2019-15,#qatarairways,18,2.7967,3.1422,%Y-%U
2019-04,#qatarairways,632,108.3617,30.580800000000004,%Y-%m
2019-04-19,#qatarairways,108,19.180600000000005,3.7032000000000007,%Y-%m-%d
2019,#aljazeera,2330,392.1848999999998,522.7860999999999,%Y
2019-15,#aljazeera,47,4.877000000000001,17.719599999999996,%Y-%U
2019-04,#aljazeera,1075,134.05639999999997,287.7034,%Y-%m
2019-04-19,#aljazeera,161,21.743199999999995,47.07399999999996,%Y-%m-%d
2019,#venezuela,508190,23928.301200000184,65002.476600004054,%Y
2019-15,#venezuela,26396,2484.7017999999757,2820.192499999865,%Y-%U
2019-04,#venezuela,487240,22545.714600000192,62303.706700004,%Y-%m
2019-04-19,#venezuela,89409,5104.474599999925,10917.1495000014,%Y-%m-%d
2019,#althani,32,4.7219999999999995,2.5344,%Y
2019-15,#althani,4,0,0.4108,%Y-%U
2019-04,#althani,11,1.0403,1.5338,%Y-%m
2019,#obama,31802,4963.576700000022,6802.840200000009,%Y
2019-15,#obama,1054,185.2105000000001,274.2729000000004,%Y-%U
2019-04,#obama,29833,4682.227900000023,6418.468000000009,%Y-%m
2019-04-19,#obama,3058,463.5134999999987,972.4666000000014,%Y-%m-%d
2019,#terrorism,19645,360.0526999999998,14290.83800000005,%Y
2019-15,#terrorism,457,10.222299999999997,334.67389999999943,%Y-%U
2019-04,#terrorism,19297,354.21129999999977,14030.38950000005,%Y-%m
2019-04-19,#terrorism,2049,34.1208,1506.3994999999968,%Y-%m-%d
2019,#worldcup2022,208,18.736000000000004,32.208800000000004,%Y
2019-15,#worldcup2022,1,0.5859,0,%Y-%U
2019-04,#worldcup2022,189,15.360300000000004,28.4694,%Y-%m
2019-04-19,#worldcup2022,5,2.2239999999999998,0,%Y-%m-%d
2019,#jesse,270,47.595000000000006,8.4185,%Y
2019-15,#jesse,17,3.6146000000000007,0,%Y-%U
2019-04,#jesse,259,46.855900000000005,8.4185,%Y-%m
2019-04-19,#jesse,30,3.7721,1.6129000000000002,%Y-%m-%d
2019,#today,25315,8217.371899999987,1101.2638000000022,%Y
2019-15,#today,1259,434.0897000000025,42.455599999999976,%Y-%U
2019-04,#today,25315,8217.371899999987,1101.2638000000022,%Y-%m
